"","system.index","CATEGORIA","COD_UICN","NOMBRE","SQ_KM","SUBCAT","sqKmLost","landCoverCode","year","key","sqKmBurned"
"4671","2_0000c451075b23e5802d","Paisaje Protegido","VI - UICN","Autopista 6 de Noviembre",3.64,"CORREDOR ECOLOGICO",0,"72",2011,"2_0000c451075b23e5802d_lc72",0
"4672","2_0000bf93afe62ed07a2c","Reserva Natural","V - UICN","Cerro de Bocanigua",29.208,"RESERVA FORESTAL",NA,"72",2011,"2_0000bf93afe62ed07a2c_lc72",NA
"4673","2_00000ff7eb15b950099d","Monumento Natural","III - UICN","Don Rafael Herrera Cabral",0.495,"AREA DE PROTECCION ESPECIAL",NA,"72",2011,"2_00000ff7eb15b950099d_lc72",NA
"4674","2_0000fa283ee10d34e2a8","Parque Nacional","II - UICN","Máximo Gómez",42.295,"PARQUE NACIONAL",NA,"72",2011,"2_0000fa283ee10d34e2a8_lc72",NA
"4675","2_00004c9de295cee01390","Parque Nacional","II - UICN","Luis Quin",197.294,"PARQUE NACIONAL",NA,"72",2011,"2_00004c9de295cee01390_lc72",NA
"4676","2_00004e3d4ddc6137c059","Área de Protección Estricta","Ia - UICN","Loma Barbacoa",13.708,"RESERVA CIENTIFICA",NA,"72",2011,"2_00004e3d4ddc6137c059_lc72",NA
"4677","2_00003d834babc82df9c7","Monumento Natural","III - UICN","Reserva Antropológica Cuevas de Borbón o del Pomier",5.022,"MONUMENTO NATURAL",NA,"72",2011,"2_00003d834babc82df9c7_lc72",NA
"4678","2_000016ca712539e81bfc","Paisaje Protegido","V - UICN","Boca de Nigua",5.815,"AREA NACIONAL DE RECREO",NA,"72",2011,"2_000016ca712539e81bfc_lc72",NA
"4679","2_0000fcf7e3fe8b2b437b","Parque Nacional","II - UICN","Submarino La Caleta",11.153,"PARQUE NACIONAL SUBMARINO",0,"72",2011,"2_0000fcf7e3fe8b2b437b_lc72",0
"4680","2_0000764c442957d5ae5b","Paisaje Protegido","VI - UICN","Autopista Juan Bosch",5.556,"CORREDOR ECOLOGICO",0,"72",2011,"2_0000764c442957d5ae5b_lc72",0
"4681","2_0000f8c06163f8b84756","Área de Manejo de Hábitat/Especies","IV - UICN","Arrecifes del Sureste",7860.712,"SANTUARIO MARINO",0,"72",2011,"2_0000f8c06163f8b84756_lc72",0
"4682","2_000020f3c6a1c4dc9cab","Monumento Natural","III - UICN","Isla Catalina",16.239,"MONUMENTO NATURAL",NA,"72",2011,"2_000020f3c6a1c4dc9cab_lc72",NA
"4683","2_0000039059b3d9d553f4","Paisaje Protegido","VI - UICN","Guaraguao - Punta Catuano",18.595,"AREA NACIONAL DE RECREO",NA,"72",2011,"2_0000039059b3d9d553f4_lc72",NA
"4684","2_0000fd9913b1b9492eed","Parque Nacional","II - UICN","Cotubanamá  (Del Este)",796.405,"PARQUE NACIONAL",0,"72",2011,"2_0000fd9913b1b9492eed_lc72",0
"4685","2_0000e0ce5136adb372f8","Área de Manejo de Hábitat/Especies","IV - UICN","Lagunas de Bávaro y El Caletón",6.4,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000e0ce5136adb372f8_lc72",NA
"4686","2_00000ebf3113d6c1215e","Monumento Natural","III - UICN","Hoyo Claro",39.296,"MONUMENTO NATURAL",NA,"72",2011,"2_00000ebf3113d6c1215e_lc72",NA
"4687","2_000003ccf46b1ae81f21","Parque Nacional","II - UICN","Punta Espada",82.238,"PARQUE NACIONAL",NA,"72",2011,"2_000003ccf46b1ae81f21_lc72",NA
"4688","2_00007c7c512a2e5a0f70","Monumento Natural","III - UICN","Punta Bayahibe",1.507,"MONUMENTO NATURAL",0,"72",2011,"2_00007c7c512a2e5a0f70_lc72",0
"4689","2_00002c96bc8da7a8b6e1","Monumento Natural","III - UICN","Loma la Altagracia o Loma la Enea",0.675,"MONUMENTO NATURAL",NA,"72",2011,"2_00002c96bc8da7a8b6e1_lc72",NA
"4690","2_0000b06cd5eec708891a","PAISAJES PROTEGIDOS","VI - UICN","Vía Panorámica Costa Azul",18.918,"VIA PANORAMICA",NA,"72",2011,"2_0000b06cd5eec708891a_lc72",NA
"4691","2_0000f462fc5d892fc577","Área de Manejo de Hábitat/Especies","IV - UICN","Ría Maimón",4.828,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000f462fc5d892fc577_lc72",NA
"4692","2_0000fce0c24e1805a613","Área de Manejo de Hábitat/Especies","IV - UICN","Lagunas Redonda y Limón",32.253,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000fce0c24e1805a613_lc72",NA
"4693","2_0000d54a6879b8f1fc77","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",35270.055,"SANTUARIO DE MAMIFEROS MARINOS",0,"72",2011,"2_0000d54a6879b8f1fc77_lc72",0
"4694","2_00006a0c56e813dd722b","Monumento Natural","III - UICN","Laguna Gri-Grí",16.151,"MONUMENTO NATURAL",0,"72",2011,"2_00006a0c56e813dd722b_lc72",0
"4695","2_0000dc612fd23821a738","Paisaje Protegido","VI - UICN","Mirador del Atlántico",12.116,"VIA PANORAMICA",0,"72",2011,"2_0000dc612fd23821a738_lc72",0
"4696","2_0000d41ac81dfc55fa2f","Monumento Natural","III - UICN","Lagunas Cabarete y Goleta",71.801,"MONUMENTO NATURAL",0,"72",2011,"2_0000d41ac81dfc55fa2f_lc72",0
"4697","2_0000f2a2d824a008b435","Área de Protección Estricta","Ia - UICN","La Salcedoa",41.216,"RESERVA CIENTIFICA",NA,"72",2011,"2_0000f2a2d824a008b435_lc72",NA
"4698","2_00005eaa06b3665d60ce","Área de Protección Estricta","Ia - UICN","Loma Quita Espuela",75.737,"RESERVA CIENTIFICA",NA,"72",2011,"2_00005eaa06b3665d60ce_lc72",NA
"4699","2_0000a528c46e5f5164f8","Área de Manejo de Hábitat/Especies","IV - UICN","La Gran Laguna o Perucho",7.32,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000a528c46e5f5164f8_lc72",NA
"4700","2_00005c34cbb1800494c4","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.302,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00005c34cbb1800494c4_lc72",NA
"4701","2_0000b4cd58c00b7bc103","Área de Protección Estricta","Ia - UICN","Loma Guaconejo",23.371,"RESERVA CIENTIFICA",NA,"72",2011,"2_0000b4cd58c00b7bc103_lc72",NA
"4702","2_000096c4da9fbc478a40","Paisaje Protegido","IV - UICN","Carretera Nagua - Sánchez",16.847,"VIA PANORAMICA",NA,"72",2011,"2_000096c4da9fbc478a40_lc72",NA
"4703","2_000053e64cce0747a976","Área de Manejo de Hábitat/Especies","IV - UICN","Gran Estero",152.16,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_000053e64cce0747a976_lc72",NA
"4704","2_0000d194531576124c3f","Paisaje Protegido","VI - UICN","Autovia Santo Domingo - Samana - Boulevar del Atlantico",103.411,"VIA PANORAMICA",NA,"72",2011,"2_0000d194531576124c3f_lc72",NA
"4705","2_0000cdcb5769a5c302b6","Parque Nacional","II - UICN","Manglares del Bajo Yuna",121.155,"PARQUE NACIONAL",NA,"72",2011,"2_0000cdcb5769a5c302b6_lc72",NA
"4706","2_0000a5d843dbedc0869f","Paisaje Protegido","IV - UICN","Carretera Nagua - Sánchez",0,"VIA PANORAMICA",NA,"72",2011,"2_0000a5d843dbedc0869f_lc72",NA
"4707","2_0000d88e17fd5aa4df25","Monumento Natural","III - UICN","El Saltadero",2.38,"MONUMENTO NATURAL",NA,"72",2011,"2_0000d88e17fd5aa4df25_lc72",NA
"4708","2_0000e41b0f7e2217341d","Monumento Natural","III - UICN","Bosque Húmedo de Río San Juan",1.593,"MONUMENTO NATURAL",NA,"72",2011,"2_0000e41b0f7e2217341d_lc72",NA
"4709","2_000082d1b74ea5e5ceff","Monumento Natural","III - UICN","Cabo Francés Viejo",0.247,"MONUMENTO NATURAL",NA,"72",2011,"2_000082d1b74ea5e5ceff_lc72",NA
"4710","2_0000e5fbd7c3686e678f","Parque Nacional","II - UICN","Cabo Cabrón",35.623,"PARQUE NACIONAL",NA,"72",2011,"2_0000e5fbd7c3686e678f_lc72",NA
"4711","2_00009037f8ad8d850e10","Monumento Natural","III - UICN","Cabo Samaná",9.271,"MONUMENTO NATURAL",NA,"72",2011,"2_00009037f8ad8d850e10_lc72",NA
"4712","2_000077e1942d05f83399","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.265,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_000077e1942d05f83399_lc72",NA
"4713","2_0000e4a2e995c1356c9a","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.024,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_0000e4a2e995c1356c9a_lc72",NA
"4714","2_000055fc039a0baf69b9","Monumento Natural","III - UICN","Salto El Limón",16.475,"MONUMENTO NATURAL",NA,"72",2011,"2_000055fc039a0baf69b9_lc72",NA
"4715","2_0000fb2ff63f33523634","Parque Nacional","II - UICN","Los Haitises",631.681,"PARQUE NACIONAL",NA,"72",2011,"2_0000fb2ff63f33523634_lc72",NA
"4716","2_0000450ec88e41eeb580","Monumento Natural","III - UICN","Salto de Socoa",68.303,"MONUMENTO NATURAL",NA,"72",2011,"2_0000450ec88e41eeb580_lc72",NA
"4717","2_0000625886cbbf9a9bd3","Monumento Natural","III - UICN","Salto Grande",14.759,"MONUMENTO NATURAL",NA,"72",2011,"2_0000625886cbbf9a9bd3_lc72",NA
"4718","2_0000ba6f1866348e0af6","Área de Manejo de Hábitat/Especies","IV - UICN","Manglar de la Jina",52.864,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000ba6f1866348e0af6_lc72",NA
"4719","2_000035a6e2a628dfb43f","Parque Nacional","II - UICN","Saltos de la Jalda",36.434,"PARQUE NACIONAL",NA,"72",2011,"2_000035a6e2a628dfb43f_lc72",NA
"4720","2_0000cd33ee04d148f8aa","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.524,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_0000cd33ee04d148f8aa_lc72",NA
"4721","2_0000019fb0a460ed7ef0","Monumento Natural","III - UICN","Río Cumayasa y Cueva de las Maravillas",88.76,"MONUMENTO NATURAL",NA,"72",2011,"2_0000019fb0a460ed7ef0_lc72",NA
"4722","2_000009be74045b4c63ed","Área de Manejo de Hábitat/Especies","IV - UICN","Río Dulce",1.918,"REFUGIO DE VIDA SILVESTRE",0,"72",2011,"2_000009be74045b4c63ed_lc72",0
"4723","2_000021015411349762e6","Área de Manejo de Hábitat/Especies","IV - UICN","Río Soco",11.764,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_000021015411349762e6_lc72",NA
"4724","2_0000782d9791f3c30d7e","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna Mallén",1.413,"REFUGIO DE VIDA SILVESTRE",0,"72",2011,"2_0000782d9791f3c30d7e_lc72",0
"4725","2_00000f52febce2155485","Área de Manejo de Hábitat/Especies","IV - UICN","Río Higuamo",18.493,"REFUGIO DE VIDA SILVESTRE",0,"72",2011,"2_00000f52febce2155485_lc72",0
"4726","2_00004d333b37f34f86e8","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna San José",0.58,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_00004d333b37f34f86e8_lc72",NA
"4727","2_0000260fbb621eacaf31","Parque Nacional","II - UICN","Humedales del Ozama",46.418,"PARQUE NACIONAL",0,"72",2011,"2_0000260fbb621eacaf31_lc72",0
"4728","2_00000444250efbd425f3","AREAS DE MANEJO DE HABITAT/ESPECIES","VI - UICN","Cueva de Los Tres Ojos",0.081,"REFUGIO DE VIDA SILVESTRE",0,"72",2011,"2_00000444250efbd425f3_lc72",0
"4729","2_00009543f2dfcde6f4aa","Paisaje Protegido","VI - UICN","Autopista Duarte",10.366,"CORREDOR ECOLOGICO",0,"72",2011,"2_00009543f2dfcde6f4aa_lc72",0
"4730","2_0000e82d1d05abf9898f","Área de Protección Estricta","Ib - UICN","Sierra Prieta",4,"RESERVA BIOLOGICA",NA,"72",2011,"2_0000e82d1d05abf9898f_lc72",NA
"4731","2_0000efb2f67ee8f573d7","Parque Nacional","II - UICN","Aniana Vargas",129.627,"PARQUE NACIONAL",NA,"72",2011,"2_0000efb2f67ee8f573d7_lc72",NA
"4732","2_000075ad545de44a830a","Monumento Natural","III - UICN","Saltos de Jima",18.564,"MONUMENTO NATURAL",NA,"72",2011,"2_000075ad545de44a830a_lc72",NA
"4733","2_00003e8c02a4e4cfa0c8","Parque Nacional","II - UICN","Montaña La Humeadora",305.408,"PARQUE NACIONAL",NA,"72",2011,"2_00003e8c02a4e4cfa0c8_lc72",NA
"4734","2_000077501366bc6b0fd3","Reserva Natural","V - UICN","Loma Novillero",12.889,"RESERVA FORESTAL",NA,"72",2011,"2_000077501366bc6b0fd3_lc72",NA
"4735","2_00005fbfda11a5ee6390","Parque Nacional","II - UICN","Valle Nuevo",906.131,"PARQUE NACIONAL",NA,"72",2011,"2_00005fbfda11a5ee6390_lc72",NA
"4736","2_0000e928b935296be8a7","Parque Nacional","II - UICN","Francisco Alberto Caamaño Deñó",587.51,"PARQUE NACIONAL",0,"72",2011,"2_0000e928b935296be8a7_lc72",0
"4737","2_0000d524ac8d6f750e9b","RESERVAS NATURALES","V - UICN","Hatillo",319.18,"RESERVA FORESTAL",0,"72",2011,"2_0000d524ac8d6f750e9b_lc72",0
"4738","2_00002117903385afb872","Paisaje Protegido","VI - UICN","Carretera El Abanico - Constanza",22.746,"VIA PANORAMICA",0,"72",2011,"2_00002117903385afb872_lc72",0
"4739","2_0000c009dca2cb3f0f00","Área de Protección Estricta","Ia - UICN","Las Neblinas",40.776,"RESERVA CIENTIFICA",NA,"72",2011,"2_0000c009dca2cb3f0f00_lc72",NA
"4740","2_0000ac903da689fbd039","Área de Protección Estricta","Ia - UICN","Ébano Verde",29.899,"RESERVA CIENTIFICA",NA,"72",2011,"2_0000ac903da689fbd039_lc72",NA
"4741","2_0000a41b7df193a309f3","Monumento Natural","III - UICN","Salto de Jimenoa",17.431,"MONUMENTO NATURAL",NA,"72",2011,"2_0000a41b7df193a309f3_lc72",NA
"4742","2_0000193c3762839caaeb","Paisaje Protegido","VI - UICN","Guagui",41.474,"AREA NACIONAL DE RECREO",NA,"72",2011,"2_0000193c3762839caaeb_lc72",NA
"4743","2_00009a59228fd616ceb0","Paisaje Protegido","VI - UICN","Carretera Bayacanes-Jarabacoa",16.227,"VIA PANORAMICA",NA,"72",2011,"2_00009a59228fd616ceb0_lc72",NA
"4744","2_0000d5b368408a3dd11d","Parque Nacional","II - UICN","Baiguate",52.427,"PARQUE NACIONAL",NA,"72",2011,"2_0000d5b368408a3dd11d_lc72",NA
"4745","2_0000b8391591d501c34e","Parque Nacional","II - UICN","Armando Bermúdez",802.55,"PARQUE NACIONAL",0,"72",2011,"2_0000b8391591d501c34e_lc72",0
"4746","2_00009c346b8616af116a","Parque Nacional","II - UICN","José del Carmen Ramírez",749.758,"PARQUE NACIONAL",NA,"72",2011,"2_00009c346b8616af116a_lc72",NA
"4747","2_000058c137fd6691da43","Reserva Natural","V - UICN","Alto bao",262.582,"RESERVA FORESTAL",0,"72",2011,"2_000058c137fd6691da43_lc72",0
"4748","2_0000c5755af7c8e60712","Parque Nacional","II - UICN","Manolo Tavarez Justo",351.727,"PARQUE NACIONAL",NA,"72",2011,"2_0000c5755af7c8e60712_lc72",NA
"4749","2_000021295758d2f5ec63","Reserva Natural","V - UICN","Alto Mao",210.115,"RESERVA FORESTAL",0,"72",2011,"2_000021295758d2f5ec63_lc72",0
"4750","2_00003b22da69d14df7b5","Reserva Natural","V - UICN","Guanito",68.945,"RESERVA FORESTAL",NA,"72",2011,"2_00003b22da69d14df7b5_lc72",NA
"4751","2_00009e17e4b60d308897","Reserva Natural","V - UICN","Arroyo Cano",23.899,"RESERVA FORESTAL",NA,"72",2011,"2_00009e17e4b60d308897_lc72",NA
"4752","2_00004722907bd72f7ed9","Reserva Natural","V - UICN","Villarpando",79.551,"RESERVA FORESTAL",0,"72",2011,"2_00004722907bd72f7ed9_lc72",0
"4753","2_000083c1408c82a3d250","RESERVAS NATURALES","V - UICN","Barrero",310.642,"RESERVA FORESTAL",0,"72",2011,"2_000083c1408c82a3d250_lc72",0
"4754","2_0000d1fda9eb311324b3","Parque Nacional","II - UICN","Anacaona",538.931,"PARQUE NACIONAL",NA,"72",2011,"2_0000d1fda9eb311324b3_lc72",NA
"4755","2_0000c7e25551cf31d5f4","RESERVAS NATURALES","V - UICN","Cabeza de Toro",375.619,"RESERVA FORESTAL",NA,"72",2011,"2_0000c7e25551cf31d5f4_lc72",NA
"4756","2_0000e4f5edfbaeb81658","Parque Nacional","II - UICN","Sierra de Neiba",183,"PARQUE NACIONAL",NA,"72",2011,"2_0000e4f5edfbaeb81658_lc72",NA
"4757","2_0000834349b2e6e5402f","Monumento Natural","III - UICN","Cerro de San Francisco",4.025,"MONUMENTO NATURAL",NA,"72",2011,"2_0000834349b2e6e5402f_lc72",NA
"4758","2_0000b2b9f5eb60eb3439","Parque Nacional","II - UICN","Nalga de Maco",165.849,"PARQUE NACIONAL",NA,"72",2011,"2_0000b2b9f5eb60eb3439_lc72",NA
"4759","2_0000eb7589384e5e0b1a","Reserva Natural","V - UICN","Río Cana",259.947,"RESERVA FORESTAL",0,"72",2011,"2_0000eb7589384e5e0b1a_lc72",0
"4760","2_00005e7c18e63314a3aa","Área de Manejo de Hábitat/Especies","IV - UICN","Cañón Río Gurabo",30.16,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_00005e7c18e63314a3aa_lc72",NA
"4761","2_000015ba4167cd27b617","Reserva Natural","V - UICN","Las Matas",47.777,"RESERVA FORESTAL",NA,"72",2011,"2_000015ba4167cd27b617_lc72",NA
"4762","2_0000697901ae10cfa05c","Área de Manejo de Hábitat/Especies","IV - UICN","Río Chacuey",38.774,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000697901ae10cfa05c_lc72",NA
"4763","2_0000c2339b4d30fe257c","Reserva Natural","V - UICN","Cerro Chacuey",51.893,"RESERVA FORESTAL",NA,"72",2011,"2_0000c2339b4d30fe257c_lc72",NA
"4764","2_0000d9f741199f6894b8","Parque Nacional","II - UICN","Manglares de Estero Balsa",56.546,"PARQUE NACIONAL",NA,"72",2011,"2_0000d9f741199f6894b8_lc72",NA
"4765","2_000057ef882f5c589930","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna Saladilla",31.114,"REFUGIO DE VIDA SILVESTRE",0,"72",2011,"2_000057ef882f5c589930_lc72",0
"4766","2_00009778b97e97dca431","Reserva Natural","V - UICN","Cayuco",5.039,"RESERVA FORESTAL",NA,"72",2011,"2_00009778b97e97dca431_lc72",NA
"4767","2_0000ffd440f16e9b1ae7","Parque Nacional","II - UICN","El Morro",18.363,"PARQUE NACIONAL",NA,"72",2011,"2_0000ffd440f16e9b1ae7_lc72",NA
"4768","2_0000b992c0235edfc892","Parque Nacional","II - UICN","Submarino Monte Cristi",245.214,"PARQUE NACIONAL SUBMARINO",0,"72",2011,"2_0000b992c0235edfc892_lc72",0
"4769","2_0000a81805ecd6aecb46","Área de Manejo de Hábitat/Especies","IV - UICN","Cayos Siete Hermanos",115.376,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000a81805ecd6aecb46_lc72",NA
"4770","2_00006b406203867b543a","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Tororu",0.06,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_00006b406203867b543a_lc72",NA
"4771","2_0000a77a2ca82b900722","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Arenas",0.04,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000a77a2ca82b900722_lc72",NA
"4772","2_00005af99beb815b9355","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Terreno",0.151,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_00005af99beb815b9355_lc72",NA
"4773","2_0000e7b63274d2ef20cb","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo de Los Muertos",0.056,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000e7b63274d2ef20cb_lc72",NA
"4774","2_00004a63f1e19d9dc549","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Ratas",0.085,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_00004a63f1e19d9dc549_lc72",NA
"4775","2_0000c1d4fc2bca9aede6","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Monte Cristo",0.065,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000c1d4fc2bca9aede6_lc72",NA
"4776","2_0000b11c328527a41d3a","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Monte Grande",0.044,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_0000b11c328527a41d3a_lc72",NA
"4777","2_00008e80f2d926772940","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",249.823,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00008e80f2d926772940_lc72",NA
"4778","2_0000bd5af867d08dad2a","Área de Protección Estricta","Ia - UICN","Villa Elisa",0.426,"RESERVA CIENTIFICA",NA,"72",2011,"2_0000bd5af867d08dad2a_lc72",NA
"4779","2_00005799cde1d3c8968f","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.004,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00005799cde1d3c8968f_lc72",NA
"4780","2_0000d3607a592751e875","Área de Protección Estricta","Ia - UICN","Estero Hondo",32.543,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_0000d3607a592751e875_lc72",NA
"4781","2_00004ec5e618ccf6f534","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00004ec5e618ccf6f534_lc72",NA
"4782","2_00009e526faa305f4ab4","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00009e526faa305f4ab4_lc72",NA
"4783","2_00007c7ac5cbcdde2869","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00007c7ac5cbcdde2869_lc72",NA
"4784","2_0000936b865088f2037a","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_0000936b865088f2037a_lc72",NA
"4785","2_0000d7645f798cd8f682","Parque Nacional","II - UICN","La Hispaniola",54.826,"PARQUE NACIONAL",0,"72",2011,"2_0000d7645f798cd8f682_lc72",0
"4786","2_00001bccad1eac18ffb2","Área de Manejo de Hábitat/Especies","IV - UICN","Bahia de Luperón",18.685,"REFUGIO DE VIDA SILVESTRE",NA,"72",2011,"2_00001bccad1eac18ffb2_lc72",NA
"4787","2_000089ce49ef107125ba","Monumento Natural","III - UICN","Salto de La Damajagua",5.526,"MONUMENTO NATURAL",NA,"72",2011,"2_000089ce49ef107125ba_lc72",NA
"4788","2_0000201a330e4d485f8b","Parque Nacional","II - UICN","La Hispaniola",0,"PARQUE NACIONAL",NA,"72",2011,"2_0000201a330e4d485f8b_lc72",NA
"4789","2_00001842bfd669ef0112","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00001842bfd669ef0112_lc72",NA
"4790","2_000016221aff5d185318","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_000016221aff5d185318_lc72",NA
"4791","2_0000ed5220f882efc1b6","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_0000ed5220f882efc1b6_lc72",NA
"4792","2_000020883b0a537fd098","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.1,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_000020883b0a537fd098_lc72",NA
"4793","2_0000bfad6b8bd304a9ce","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_0000bfad6b8bd304a9ce_lc72",NA
"4794","2_0000c62e6a5bb287626f","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_0000c62e6a5bb287626f_lc72",NA
"4795","2_00007ac82954256a02c7","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.011,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00007ac82954256a02c7_lc72",NA
"4796","2_00004ae68a389f949498","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00004ae68a389f949498_lc72",NA
"4797","2_00004ab515037238d832","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"72",2011,"2_00004ab515037238d832_lc72",NA
"4798","2_000051671fc009131ce3","Paisaje Protegido","VI - UICN","Entrada de Mao",54.367,"VIA PANORAMICA",NA,"72",2011,"2_000051671fc009131ce3_lc72",NA
"4799","2_0000f9514c545894c37c","Parque Nacional","II - UICN","Picky Lora",112.276,"PARQUE NACIONAL",NA,"72",2011,"2_0000f9514c545894c37c_lc72",NA
"4800","2_0000cbddd9fb265c6f27","Monumento Natural","III - UICN","Diego de Ocampo",25.344,"MONUMENTO NATURAL",NA,"72",2011,"2_0000cbddd9fb265c6f27_lc72",NA
